user_id,new_user,age,sex,market,device,operative_system,source,total_pages_visited,home_page,listing_page,product_page,payment_page,confirmation_page
jd_72477e0dc76f0,1,31,Female,1,desktop,windows,Seo,4,1,0,0,0,0
jd_71200bb4e343f,0,31,Male,1,desktop,windows,Direct,10,1,1,1,0,0
jd_5c942783bf014,1,31,Female,3,mobile,iOS,Seo,8,1,1,0,0,0
jd_6140fc84d898e,0,31,Female,2,desktop,windows,Ads,3,1,1,0,0,0
jd_yZvDMKiBppnv,0,31,Male,1,mobile,android,Direct,10,1,1,0,0,0
jd_5f0e69f34554a,0,31,Male,1,desktop,linux,Direct,1,1,0,0,0,0
jd_4758c376ea97c,1,31,Female,3,desktop,windows,Seo,2,1,1,0,0,0
jd_764a58bd56cd9,0,31,Female,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_7009c217396c5,0,31,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_643bac867383e,0,31,Male,4,mobile,iOS,Direct,4,1,1,1,0,0
jd_518c5ebd51d09,0,31,Male,1,desktop,windows,Seo,5,1,1,1,0,0
jd_41bf890127580,0,31,Female,4,mobile,iOS,Direct,8,1,1,1,0,0
jd_68d1db84890d2,1,31,Male,3,mobile,android,Seo,4,1,1,1,0,0
jd_74919706b6c47,0,31,Male,1,mobile,iOS,Direct,4,1,1,1,0,0
jd_7419c9b8e0541,1,31,Male,2,desktop,windows,Ads,18,1,1,1,1,1
jd_ESnqZgWqdQjT,1,31,Female,2,mobile,iOS,Ads,5,1,1,1,0,0
jd_5f9c351d58a18,1,31,Female,3,mobile,other,Ads,4,1,0,0,0,0
jd_4255251bd59ea,1,31,Female,2,mobile,iOS,Ads,3,1,1,1,0,0
jd_5397628abfb08,0,31,Male,1,mobile,iOS,Seo,4,1,0,0,0,0
jd_5555a65e8daac,0,31,Male,2,mobile,android,Direct,5,1,0,0,0,0
jd_6cc2a4c7614ff,0,31,Female,1,desktop,windows,Direct,7,1,1,1,0,0
jd_4582df2b1f125,0,31,Female,1,desktop,windows,Direct,7,1,1,0,0,0
jd_5c3e017142d33,0,31,Male,3,desktop,windows,Seo,6,1,0,0,0,0
jd_749ac1b86763f,1,31,Male,1,desktop,mac,Seo,2,1,1,0,0,0
jd_74b353dd6efb0,0,31,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_QhrUMAjVmtQc,0,31,Female,4,mobile,android,Direct,3,1,1,1,0,0
jd_ZAALdfczWZQu,1,31,Male,3,desktop,windows,Ads,9,1,1,1,0,0
jd_LJKrBkrboAbv,1,31,Male,1,desktop,mac,Ads,9,1,1,0,0,0
jd_5ed9fc285f536,0,31,Female,1,mobile,iOS,Direct,6,1,1,0,0,0
jd_6d360480f05c6,1,31,Male,1,desktop,windows,Direct,5,1,1,0,0,0
jd_GlNZUUifSxPx,0,31,Female,1,mobile,android,Direct,11,1,1,0,0,0
jd_45e9b055ecdc7,1,31,Male,1,mobile,android,Direct,4,1,0,0,0,0
jd_7c3acc052efcb,0,31,Female,1,desktop,mac,Direct,22,1,1,1,0,0
jd_50a1e705f9601,1,31,Female,3,mobile,android,Seo,8,1,0,0,0,0
jd_70f67d188b0b2,0,31,Male,1,desktop,mac,Direct,8,1,1,1,0,0
jd_446f905578174,0,31,Male,4,mobile,android,Direct,2,1,1,0,0,0
jd_ZvwQtiyMejnq,0,31,Male,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_49a0f6667f2b8,1,31,Female,4,desktop,windows,Seo,7,1,1,1,0,0
jd_781f2c85af574,0,31,Female,1,desktop,windows,Direct,5,1,1,1,0,0
jd_7b631f5fe986c,1,31,Female,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_4ea86f97248c6,0,31,Male,2,mobile,iOS,Direct,4,1,1,1,1,0
jd_79e96a7fa5071,0,31,Male,1,desktop,windows,Seo,1,1,0,0,0,0
jd_6c157b2cc4a88,0,31,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_aCTGgeEDfzKz,0,31,Female,3,mobile,iOS,Seo,4,1,1,0,0,0
jd_bFUGLPbtOuyV,1,31,Male,1,desktop,linux,Seo,5,1,1,0,0,0
jd_7555e8e716d95,0,31,Female,2,desktop,windows,Direct,4,1,1,0,0,0
jd_62138ac6d0178,0,31,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_VGbkcopbNkLq,0,31,Male,1,desktop,mac,Direct,6,1,1,0,0,0
jd_6eb4b2427440e,0,31,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_hQbFWfSTDIyF,1,31,Male,2,mobile,iOS,Direct,9,1,1,1,0,0
jd_762da6437d57a,0,31,Female,1,mobile,android,Seo,6,1,1,1,0,0
jd_68fd05ea5fcb7,0,31,Female,2,desktop,windows,Direct,3,1,1,1,0,0
jd_5b13bb8d9ed58,0,31,Male,3,desktop,windows,Direct,4,1,0,0,0,0
jd_53b129d69a1b9,0,31,Female,1,mobile,iOS,Ads,8,1,0,0,0,0
jd_6d3a81dfaab71,0,31,Male,3,desktop,windows,Ads,4,1,1,0,0,0
jd_764b622e4a2dc,1,31,Female,1,desktop,windows,Direct,8,1,1,0,0,0
jd_5e84eec28d8bd,0,31,Male,1,mobile,iOS,Direct,2,1,1,0,0,0
jd_660a713372b96,0,31,Female,2,mobile,iOS,Direct,3,1,1,0,0,0
jd_47cd44d6bfc1d,0,31,Female,4,mobile,iOS,Seo,4,1,0,0,0,0
jd_7f7568d00cc55,0,31,Male,1,desktop,windows,Direct,10,1,1,1,0,0
jd_573487ada6b74,1,31,Female,3,mobile,iOS,Seo,4,1,1,1,1,0
jd_74b33f2a2ebc6,0,31,Female,1,desktop,windows,Direct,4,1,0,0,0,0
jd_5dd2685731f2d,0,31,Male,1,mobile,android,Direct,10,1,0,0,0,0
jd_44edc9cd9152a,1,31,Male,3,desktop,windows,Ads,3,1,1,1,0,0
jd_6c87318c1b23f,0,31,Male,1,mobile,android,Seo,3,1,1,0,0,0
jd_CUCNYeUNicfo,1,31,Male,1,mobile,android,Direct,7,1,1,0,0,0
jd_5aba26124e368,0,31,Male,4,mobile,iOS,Direct,2,1,1,0,0,0
jd_598915e0da066,1,31,Female,4,mobile,iOS,Seo,3,1,0,0,0,0
jd_67acbd72833ab,0,31,Male,2,mobile,iOS,Direct,3,1,1,1,0,0
jd_4075f1273bb92,1,31,Female,1,,iOS,Seo,12,1,1,1,0,0
jd_449d83ec0999b,0,31,Male,1,mobile,iOS,Seo,10,1,1,1,0,0
jd_46fd228f8caeb,1,31,Female,1,mobile,iOS,Seo,3,1,1,1,0,0
jd_xVnaxsqnnifJ,0,31,Female,1,desktop,windows,Direct,6,1,0,0,0,0
jd_5db493e822d6c,0,31,Female,4,desktop,windows,Direct,6,1,1,0,0,0
jd_538b15e9d103b,0,31,Male,1,desktop,mac,Direct,5,1,1,1,0,0
jd_5c4c77d218f40,0,31,Female,1,mobile,iOS,Seo,2,1,1,0,0,0
jd_7d5700c949a9a,0,31,Male,2,desktop,windows,Direct,5,1,0,0,0,0
jd_mmEPhNXDPGUr,0,31,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_fAejdtxdBWCl,0,31,Male,1,desktop,mac,Ads,3,1,1,1,0,0
jd_4413967c5b99f,0,31,Male,1,mobile,iOS,Direct,8,1,0,0,0,0
jd_KrfxrzpOCnBq,0,31,Female,2,desktop,windows,Direct,6,1,0,0,0,0
jd_75597d9f3e211,0,31,Male,1,desktop,windows,Direct,2,1,1,0,0,0
jd_4f628ed57dab0,0,31,Male,1,mobile,android,Direct,5,1,1,1,0,0
jd_472846db73033,1,31,Female,1,mobile,other,Ads,3,1,1,1,0,0
jd_6e7f9da03c4ef,0,31,Male,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_7f04f4b88d448,0,31,Male,1,desktop,linux,Direct,5,1,0,0,0,0
jd_cPaSfhejClPR,1,31,Male,1,desktop,windows,Seo,4,1,1,0,0,0
jd_5f03116e7b6bc,0,31,Female,3,mobile,iOS,Seo,1,1,0,0,0,0
jd_49653b9f52894,0,31,Male,2,mobile,iOS,Direct,6,1,1,1,0,0
jd_IjeOpkbeQpfl,0,31,Female,1,desktop,windows,Ads,3,1,1,1,0,0
jd_6eb721557db32,0,31,Female,3,mobile,iOS,Seo,1,1,0,0,0,0
jd_60940191c4d32,0,31,Male,1,desktop,windows,Direct,4,1,0,0,0,0
jd_dFByakoWCiIO,0,31,Female,1,mobile,iOS,Seo,4,1,1,1,0,0
jd_6e204f075f8dc,1,31,Male,2,desktop,windows,Ads,3,1,1,1,0,0
jd_5c537aca77f3b,0,31,Male,4,desktop,linux,Seo,7,1,1,1,0,0
jd_5d0b94c170480,0,31,Female,2,mobile,android,Direct,3,1,1,1,0,0
jd_58c080cfcfe09,0,31,Male,1,desktop,mac,Direct,7,1,0,0,0,0
jd_6093134781531,0,31,Female,1,desktop,windows,Direct,13,1,1,1,0,0
jd_4b1f04b69680a,0,31,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_5b0946b987e43,0,31,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_781c809af251f,0,31,Male,2,mobile,android,Seo,6,1,1,0,0,0
jd_41a82100015bd,0,31,Female,4,mobile,iOS,Direct,4,1,1,1,0,0
jd_670640f44e5f8,1,31,Male,3,desktop,windows,Seo,5,1,0,0,0,0
jd_62b1e5a336b7f,1,31,Female,4,mobile,android,Seo,8,1,1,0,0,0
jd_OhhEpKsinVnU,0,31,Female,2,mobile,iOS,Direct,7,1,0,0,0,0
jd_7fea0a1040613,1,31,Female,1,desktop,windows,Seo,5,1,1,1,0,0
jd_43ad6d47a6fad,0,31,Female,1,desktop,mac,Direct,4,1,0,0,0,0
jd_4188388f72cf0,1,31,Female,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_prAsnExXcYAj,1,31,Male,2,mobile,iOS,Direct,5,1,1,0,0,0
jd_465262c1be140,0,31,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_6efac452170dc,0,31,Male,3,mobile,android,Direct,3,1,1,1,0,0
jd_5922eb3df427f,0,31,Female,1,desktop,windows,Direct,2,1,1,0,0,0
jd_463f654209efa,0,31,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_xuuXhVMcyooO,0,31,Female,1,desktop,windows,Direct,3,1,1,0,0,0
jd_RIJEbXLXUNzk,1,31,Male,2,desktop,windows,Seo,1,1,0,0,0,0
jd_78813a1780429,1,31,Male,1,desktop,windows,Seo,3,1,1,1,0,0
jd_rORDioIsZMRh,1,31,Male,1,mobile,iOS,Seo,5,1,1,0,0,0
jd_7b809f5295c90,0,31,Male,3,desktop,mac,Seo,3,1,0,0,0,0
jd_65ef94630c40c,0,31,Female,1,mobile,android,Direct,6,1,0,0,0,0
jd_4020bd85833b7,0,31,Female,1,mobile,iOS,Direct,4,1,1,1,0,0
jd_5eb176671d843,0,31,Male,3,desktop,mac,Direct,2,1,0,0,0,0
jd_5f206585329ec,0,31,Male,3,mobile,android,Seo,4,1,1,0,0,0
jd_428eef1f26894,0,31,Female,1,mobile,android,Direct,5,1,1,0,0,0
jd_42424d2f4460f,0,31,Male,1,mobile,other,Direct,4,1,0,0,0,0
jd_76d147d3d8529,0,31,Female,4,mobile,iOS,Direct,3,1,1,1,0,0
jd_7481dc24bbf04,0,31,Female,1,desktop,windows,Direct,9,1,1,1,0,0
jd_wiBcsHVIGSjc,0,31,Male,1,desktop,windows,Seo,11,1,1,0,0,0
jd_4505bfc365ad2,0,31,Female,1,mobile,other,Ads,4,1,1,0,0,0
jd_795c53f97448a,0,26,Female,1,desktop,windows,Direct,22,1,1,1,1,1
jd_7f557f5d847e9,0,31,Female,1,mobile,iOS,Direct,10,1,0,0,0,0
jd_71f8001094862,0,30,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_4ad56af418e51,1,30,Female,1,,android,Ads,5,1,1,0,0,0
jd_48c0868b87fe1,0,30,Female,1,desktop,windows,Direct,8,1,0,0,0,0
jd_7037777abd18c,0,30,Male,4,mobile,iOS,Direct,14,1,1,1,0,0
jd_60404e90d7ff2,1,30,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_798c0bf7efa53,0,30,Male,1,mobile,iOS,Direct,2,1,1,0,0,0
jd_48bded8bc19c5,1,30,Male,4,mobile,,Seo,3,1,1,1,0,0
jd_nkzqOquDxwtd,0,30,Female,1,mobile,android,Direct,6,1,1,1,1,0
jd_uyPGHxVTbZUk,1,30,Male,2,mobile,android,Ads,1,1,0,0,0,0
jd_pSuxfewECNYF,0,30,Male,2,mobile,android,Direct,3,1,1,1,0,0
jd_40f13463e5845,0,30,Female,3,desktop,mac,Direct,9,1,1,0,0,0
jd_62e259500e5e5,1,30,Male,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_45805f66654fc,0,30,Female,3,desktop,windows,Ads,1,1,0,0,0,0
jd_61f9eca082bb8,0,30,Female,1,desktop,windows,Direct,6,1,1,1,0,0
jd_oVWdaUIpUWFn,0,30,Male,3,mobile,iOS,Direct,4,1,1,1,0,0
jd_6daedb46389fd,0,30,Female,1,mobile,android,Ads,3,1,1,1,0,0
jd_42f4f0d82c7b1,0,30,Male,3,desktop,windows,Direct,8,1,1,1,0,0
jd_6969f5075333f,1,30,Female,1,mobile,other,Direct,7,1,0,0,0,0
jd_sroSlaWSYqvw,1,30,Male,2,desktop,windows,Ads,6,1,1,0,0,0
jd_LgzZkZLiqDYN,1,30,Female,2,desktop,mac,Seo,4,1,1,0,0,0
jd_eUUvfvqQnXTp,0,30,Female,3,mobile,android,Direct,21,1,0,0,0,0
jd_748df347fe1ca,0,30,Female,3,mobile,iOS,Seo,7,1,0,0,0,0
jd_489aee2a3459d,0,30,Female,2,desktop,mac,Direct,3,1,1,1,0,0
jd_5f2efa53dfabc,1,30,Female,1,mobile,android,Seo,7,1,1,1,0,0
jd_6e5f43990ba57,1,30,Male,3,mobile,iOS,Ads,3,1,1,1,0,0
jd_6ba376cb302ee,1,30,Male,1,mobile,iOS,Ads,12,1,1,0,0,0
jd_75f2848066739,1,30,Male,1,mobile,android,Ads,1,1,0,0,0,0
jd_6ee980191102f,0,30,Female,1,desktop,windows,Seo,3,1,1,1,0,0
jd_51de702959c91,0,30,Male,4,mobile,iOS,Direct,7,1,1,0,0,0
jd_EQOKAWBLwnEH,1,30,Male,1,mobile,other,Seo,5,1,1,1,0,0
jd_607c15fa74c75,1,30,Male,2,mobile,iOS,Ads,4,1,0,0,0,0
jd_ZxAeTZsfPBQP,1,30,Male,1,desktop,windows,Seo,2,1,0,0,0,0
jd_4df55a5aec4dd,1,30,Male,1,desktop,windows,Seo,3,1,0,0,0,0
jd_4a34206d19a9b,0,30,Female,3,mobile,iOS,Seo,8,1,0,0,0,0
jd_7bd4df7920da2,0,30,Female,1,mobile,android,Direct,8,1,1,0,0,0
jd_6d535759b4942,0,30,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_6aad11f2acf92,0,30,Male,4,mobile,iOS,Seo,8,1,1,1,0,0
jd_50b76c8b0ca5d,0,30,Female,1,desktop,mac,Seo,3,1,1,1,0,0
jd_4f22be0cb6afe,0,30,Male,2,desktop,windows,Direct,4,1,1,1,0,0
jd_597421887b476,1,30,Male,1,mobile,android,Ads,2,1,1,0,0,0
jd_ujcTPwPeXsyh,0,30,Female,1,desktop,windows,Direct,12,1,0,0,0,0
jd_7baf532a2990a,0,30,Male,1,desktop,windows,Direct,24,1,1,0,0,0
jd_63769c5ab3bf4,0,30,Female,2,mobile,android,Direct,3,1,1,1,0,0
jd_61f0f7cd4b6bf,1,30,Female,1,desktop,windows,Seo,3,1,1,1,0,0
jd_5081860c41a29,0,30,Female,1,mobile,iOS,Direct,1,1,0,0,0,0
jd_ZXmAiaEBynbb,0,30,Female,1,mobile,iOS,Direct,10,1,1,1,0,0
jd_55db7ae9bb65d,0,30,Male,2,desktop,windows,Direct,4,1,1,1,0,0
jd_4858e737a8647,0,30,Male,3,desktop,windows,Direct,3,1,1,1,0,0
jd_71f81eb2cd1a5,1,30,Female,1,desktop,windows,Seo,19,1,1,1,0,0
jd_5f516bfcf99a6,0,30,Male,3,mobile,iOS,Direct,3,1,1,1,0,0
jd_78fd1802ad4a7,1,30,Male,2,desktop,windows,Seo,5,1,1,1,0,0
jd_43c9c3f181b0f,0,30,Male,2,desktop,windows,Direct,4,1,1,1,0,0
jd_699ae9dde0d7d,1,30,Female,1,mobile,android,Direct,5,1,1,1,0,0
jd_5842dab131d0f,0,30,Male,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_6393b5bbfff83,0,30,Female,1,mobile,android,Direct,2,1,0,0,0,0
jd_6e05431df2464,1,30,Male,1,desktop,windows,Seo,7,1,1,1,0,0
jd_62dc728c9c465,0,30,Male,2,mobile,iOS,Seo,10,1,1,0,0,0
jd_4c9e6850d3e55,0,30,Female,1,desktop,mac,Direct,4,1,1,1,0,0
jd_TRwgQbthzKdu,0,30,Male,1,mobile,iOS,Direct,5,1,1,1,0,0
jd_CrZDHMFXjjeS,0,30,Female,3,mobile,android,Ads,5,1,1,0,0,0
jd_5ed28b2220f38,0,30,Female,1,mobile,android,Seo,2,1,0,0,0,0
jd_7940b23f2e586,1,30,Male,1,mobile,iOS,Seo,2,1,1,0,0,0
jd_5aeced3d7cb77,0,30,Male,1,desktop,windows,Direct,9,1,1,0,0,0
jd_7046816b4ad8c,0,30,Male,1,desktop,windows,Direct,4,1,1,1,0,0
jd_630e888eb9fb1,0,30,Female,1,desktop,windows,Ads,4,1,0,0,0,0
jd_7cab7f12fb052,0,30,Male,1,mobile,iOS,Direct,1,1,0,0,0,0
jd_4d06113ba9016,1,30,Female,1,mobile,android,Seo,9,1,1,1,0,0
jd_409052d2da966,0,30,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_484a86f97801f,0,30,Male,1,desktop,windows,Direct,2,1,0,0,0,0
jd_WALudmWNBzDq,0,30,Female,2,mobile,android,Seo,8,1,0,0,0,0
jd_456bbe5c3a9fd,0,30,Male,1,desktop,windows,Ads,3,1,1,1,0,0
jd_CZJErITIPpbQ,0,30,Male,2,mobile,iOS,Direct,6,1,0,0,0,0
jd_5e7e62557a9a8,1,30,Male,1,desktop,windows,Seo,17,1,0,0,0,0
jd_434afc6249834,0,30,Female,1,desktop,windows,Direct,5,1,1,0,0,0
jd_40f90c4f8fc61,1,30,Male,3,desktop,windows,Direct,3,1,1,1,0,0
jd_5412511654028,0,30,Male,1,mobile,android,Direct,4,1,0,0,0,0
jd_5059d17367f64,0,30,Female,1,mobile,iOS,Seo,2,1,0,0,0,0
jd_77001dd129a17,0,30,Male,1,mobile,android,Ads,4,1,0,0,0,0
jd_4d7528bb3de28,1,30,Female,1,mobile,iOS,Seo,3,1,1,0,0,0
jd_5da4236846e95,0,30,Female,1,mobile,iOS,Direct,9,1,1,1,0,0
jd_44b55aa05d2ee,0,30,Male,4,desktop,windows,Direct,2,1,1,0,0,0
jd_4e6b8a5c0865e,1,30,Female,1,desktop,windows,Seo,3,1,1,1,0,0
jd_7f1bf15e47e8a,0,30,Female,1,desktop,windows,Seo,5,1,0,0,0,0
jd_4455ac27b90a5,1,30,Male,3,desktop,windows,Ads,3,1,1,1,0,0
jd_7c729f391a2e6,0,30,Male,1,desktop,mac,Direct,2,1,1,0,0,0
jd_4608ad241fdb2,1,30,Male,3,desktop,windows,Seo,5,1,0,0,0,0
jd_62e07aac2c3ae,0,30,Male,1,mobile,android,Direct,2,1,1,0,0,0
jd_7f78e59284a9d,0,30,Male,1,desktop,windows,Direct,17,1,1,1,1,1
jd_5711a784becd8,0,30,Female,1,mobile,iOS,Direct,6,1,0,0,0,0
jd_6f2e1480ffca8,0,30,Male,3,desktop,windows,Direct,2,1,0,0,0,0
jd_469301619f309,0,30,Male,1,mobile,android,Direct,11,1,1,0,0,0
jd_52c137b78bdc7,1,30,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_66cf5de4c008b,0,30,Female,1,mobile,iOS,Direct,5,1,1,0,0,0
jd_62efae8b1e847,0,30,Male,1,desktop,windows,Direct,8,1,1,0,0,0
jd_61333212e8372,1,30,Male,3,desktop,windows,Seo,5,1,1,1,0,0
jd_55be2741855cf,0,30,Female,3,desktop,mac,Ads,4,1,1,1,0,0
jd_7c2b905a94e13,0,30,Male,1,mobile,iOS,Direct,9,1,1,0,0,0
jd_7a4d485140ea3,1,30,Male,1,mobile,android,Direct,4,1,0,0,0,0
jd_4e89e27f5862d,0,30,Female,1,mobile,android,Direct,2,1,0,0,0,0
jd_6cf9393dc6a32,0,30,Male,2,mobile,iOS,Seo,4,1,1,0,0,0
jd_41ff4b18daf80,1,30,Male,3,desktop,windows,Seo,6,1,1,1,0,0
jd_7ad2e74b1be5c,0,30,Male,2,desktop,windows,Direct,4,1,1,1,0,0
jd_6ef04775bb7d9,1,30,Male,1,mobile,other,Seo,1,1,0,0,0,0
jd_5cc897783a2c7,0,30,Female,2,desktop,windows,Direct,3,1,1,1,0,0
jd_6f7cae547ae59,1,30,Female,1,mobile,iOS,Ads,8,1,1,1,0,0
jd_4b540883a34c0,0,30,Male,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_6ede44fa27cb2,0,30,Female,1,desktop,windows,Direct,12,1,1,1,1,0
jd_RYraNawNmdGm,0,30,Male,1,desktop,windows,Direct,4,1,1,0,0,0
jd_5be9975d45d0f,1,30,Male,2,mobile,other,Seo,5,1,1,1,0,0
jd_54a30ab9a9c63,0,30,Female,4,mobile,iOS,Direct,2,1,1,0,0,0
jd_497040962f036,0,27,Female,2,desktop,mac,Direct,23,1,1,1,1,1
jd_4d12e7b1b4024,0,30,Male,1,mobile,android,Direct,3,1,0,0,0,0
jd_48935f5ac3106,1,30,Male,4,desktop,windows,Seo,7,1,1,1,0,0
jd_87C58yksgH8N,0,30,Male,3,mobile,android,Direct,7,1,1,1,0,0
jd_57303464cfc0a,0,30,Male,1,mobile,iOS,Direct,6,1,1,0,0,0
jd_60aa91388136a,1,30,Female,2,desktop,windows,Seo,11,1,1,1,1,0
jd_492441ab2d0af,0,30,Female,1,desktop,mac,Direct,3,1,1,0,0,0
jd_acwYCHtzslJI,0,30,Female,1,mobile,iOS,Direct,2,1,1,0,0,0
jd_oNqVMsnEqWqh,0,30,Male,2,desktop,windows,Direct,2,1,0,0,0,0
jd_YfperSIqIaQW,0,30,Female,1,mobile,iOS,Ads,7,1,1,1,0,0
jd_6060efaa79f9c,0,30,Female,1,mobile,iOS,Direct,4,1,0,0,0,0
jd_7eb60bcc0ddb5,0,30,Female,2,mobile,iOS,Direct,3,1,1,0,0,0
jd_6e82d0f5a6d3b,0,30,Male,3,mobile,iOS,Direct,3,1,1,1,0,0
jd_61fafc0984280,0,30,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_748eaae4d908e,0,30,Male,3,desktop,windows,Direct,5,1,0,0,0,0
jd_71ec4fd0d1faa,1,30,Female,1,desktop,mac,Seo,17,1,1,0,0,0
jd_6caefcfb640ee,1,30,Male,1,desktop,mac,Ads,10,1,0,0,0,0
jd_481430449c283,1,30,Female,1,mobile,android,Seo,16,1,1,1,0,0
jd_7296c37acf221,0,30,Female,1,desktop,windows,Direct,2,1,1,0,0,0
jd_7f88e3c446edb,0,30,Male,1,mobile,android,Direct,6,1,0,0,0,0
jd_593c5db3566c4,0,30,Female,1,desktop,windows,Seo,3,1,1,1,0,0
jd_522feac6bc55d,0,30,Female,1,mobile,other,Direct,5,1,1,1,0,0
jd_7a38837d7b4b8,1,30,Female,3,mobile,iOS,Seo,4,1,0,0,0,0
jd_666c27d951e31,0,30,Female,2,desktop,windows,Ads,6,1,1,0,0,0
jd_753ffb0633e68,1,30,Male,2,mobile,iOS,Seo,1,1,0,0,0,0
jd_4ee1e62a8b760,0,30,Female,3,desktop,windows,Direct,9,1,1,0,0,0
jd_466f73ac9d0a6,0,30,Male,4,mobile,iOS,Direct,4,1,1,1,1,0
jd_7b7e4837e0c24,0,30,Female,1,mobile,android,Direct,6,1,1,0,0,0
jd_YPVBIrhZvsMo,0,30,Female,3,mobile,android,Direct,4,1,1,1,0,0
jd_OJTVpVvJYTQF,1,30,Female,1,desktop,windows,Seo,5,1,1,0,0,0
jd_481b275eb992a,0,30,Male,3,desktop,mac,Direct,8,1,1,1,0,0
jd_6734233093405,0,30,Male,1,mobile,android,Direct,4,1,1,0,0,0
jd_6f7ba0d4a2ecf,0,30,Female,3,desktop,windows,Seo,7,1,1,0,0,0
jd_4eb16e85709f3,0,30,Female,1,mobile,android,Seo,5,1,1,1,1,0
jd_4110d946127ed,0,30,Male,2,mobile,android,Direct,3,1,1,1,0,0
jd_cYIYiONphPeZ,1,30,Male,4,mobile,iOS,Seo,5,1,0,0,0,0
jd_4dcec9b06c0cd,1,30,Female,1,mobile,iOS,Direct,14,1,1,1,0,0
jd_69b1ddee6721f,0,30,Male,1,desktop,windows,Direct,5,1,1,1,0,0
jd_70047d5848185,0,30,Female,1,mobile,android,Direct,2,1,1,0,0,0
jd_7254c475a841f,0,30,Female,4,desktop,windows,Direct,1,1,0,0,0,0
jd_6051094d16fae,0,30,Male,1,mobile,iOS,Direct,5,1,1,1,0,0
jd_746e099c631d6,1,30,Female,1,mobile,iOS,Ads,7,1,1,1,0,0
jd_6c21b6f743f79,0,30,Male,1,mobile,android,Direct,3,1,1,1,0,0
jd_5464cbc3bc96b,0,30,Female,1,desktop,windows,Direct,7,1,1,0,0,0
jd_4729d752217c8,1,30,Male,1,mobile,android,Seo,5,1,1,1,0,0
jd_5557a67963dc9,0,30,Female,1,desktop,mac,Direct,4,1,0,0,0,0
jd_521cf1528afdf,0,30,Female,2,desktop,windows,Seo,2,1,1,0,0,0
jd_4e5830b29a04d,0,30,Male,1,mobile,android,Direct,3,1,1,1,0,0
jd_5f410071d012d,0,30,Male,1,mobile,android,Direct,2,1,1,0,0,0
jd_5abc10700f127,1,30,Female,2,desktop,windows,Direct,3,1,1,1,0,0
jd_5119b215d29d2,0,30,Female,4,mobile,iOS,Direct,2,1,1,0,0,0
jd_72c425c5d6095,0,30,Male,1,desktop,windows,Direct,2,1,1,0,0,0
jd_5a17a7d9c7a7b,1,30,Female,4,desktop,windows,Ads,8,1,1,1,0,0
jd_7f56bf6dc8c90,0,30,Male,2,desktop,mac,Ads,6,1,1,0,0,0
jd_429696eda7e5c,1,30,Female,1,mobile,iOS,Seo,3,1,1,1,0,0
jd_7821f81e85495,0,30,Male,3,desktop,linux,Direct,10,1,1,1,0,0
jd_6b6c7fb99c1da,0,30,Female,1,mobile,iOS,Direct,7,1,1,1,0,0
jd_rLktWNMFuQHL,1,30,Female,3,mobile,iOS,Direct,15,1,1,0,0,0
jd_7fdad5f3e1b54,1,30,Female,3,mobile,android,Seo,3,1,0,0,0,0
jd_588a8de72bda0,0,30,Female,1,desktop,windows,Direct,4,1,0,0,0,0
jd_605a1e13997c6,0,30,Male,2,mobile,iOS,Direct,3,1,1,1,0,0
jd_41cf27b32946b,0,30,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_52770841875f9,0,30,Female,1,mobile,iOS,Direct,16,1,1,1,1,0
jd_6ae31d0069ffa,0,30,Male,2,desktop,windows,Seo,5,1,1,0,0,0
jd_7ade8066d84a5,1,30,Female,1,desktop,windows,Ads,5,1,1,0,0,0
jd_48f0b7f788d1e,1,30,Male,1,desktop,windows,Seo,4,1,0,0,0,0
jd_4356ad4fc5ac0,1,30,Female,1,mobile,iOS,Ads,6,1,1,1,1,0
jd_52093bc3b34e2,0,30,Male,3,desktop,windows,Ads,7,1,1,1,0,0
jd_71ce9d81cd538,0,30,Female,4,desktop,windows,Direct,3,1,1,1,0,0
jd_6e06e9db0d157,0,30,Male,3,mobile,iOS,Direct,2,1,1,0,0,0
